Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
10.022493362426758	25	9.305555	0.7988224	11.0	8.0	9.305555555555555	0.7988224358082446	1005	26171
10.448396682739258	26	9.238532	0.7281884	11.0	8.0	9.238532110091743	0.7281884342379608	1007	27178
10.806163787841797	27	9.211009	0.7671392	11.0	8.0	9.211009174311927	0.7671392646006191	1004	28182
11.170206308364868	28	9.373832	0.6770381	11.0	8.0	9.373831775700934	0.6770381411691526	1003	29185
11.526997804641724	29	9.296296	0.8417273	12.0	8.0	9.296296296296296	0.841727272397297	1004	30189
11.883721351623535	30	9.324074	0.73066056	11.0	8.0	9.324074074074074	0.7306605801614867	1007	31196
12.247635841369629	31	9.277778	0.76779306	11.0	8.0	9.277777777777779	0.7677930533936251	1002	32198
12.600536584854126	32	9.296296	0.73609656	11.0	8.0	9.296296296296296	0.7360965523833997	1004	33202
12.954337358474731	33	9.392524	0.7943375	12.0	8.0	9.392523364485982	0.7943375462009638	1005	34207
13.298824071884155	34	9.420561	0.59652233	11.0	8.0	9.42056074766355	0.5965223699900167	1008	35215
13.633306741714478	35	9.342592	0.6549249	10.0	8.0	9.342592592592593	0.6549248901950376	1009	36224
13.954813957214355	36	9.314815	0.7155437	11.0	8.0	9.314814814814815	0.7155436698652466	1006	37230
14.297728061676025	37	9.277778	0.717936	11.0	8.0	9.277777777777779	0.7179359990733379	1002	38232
14.631675243377686	38	9.314815	0.7533646	11.0	8.0	9.314814814814815	0.7533646521039997	1006	39238
14.989520072937012	39	9.401869	0.759486	11.0	8.0	9.401869158878505	0.7594859683704689	1006	40244
15.342855215072632	40	9.201835	0.7139478	11.0	8.0	9.20183486238532	0.7139477599392191	1003	41247
15.71518611907959	41	9.19266	0.8181099	11.0	8.0	9.192660550458715	0.818109974664512	1002	42249
16.070008277893066	42	9.314815	0.7893756	11.0	8.0	9.314814814814815	0.7893756105906338	1006	43255
16.412030696868896	43	9.35514	0.67328656	11.0	8.0	9.355140186915888	0.6732864917505749	1001	44256
16.745797634124756	44	9.305555	0.6866226	11.0	8.0	9.305555555555555	0.6866226163504597	1005	45261
17.10414218902588	45	9.333333	0.7328281	10.0	8.0	9.333333333333334	0.73282810879294	1008	46269
17.446807622909546	46	9.305555	0.8216777	11.0	8.0	9.305555555555555	0.8216777476527244	1005	47274
17.7901508808136	47	9.220183	0.7463402	11.0	8.0	9.220183486238533	0.7463402840151464	1005	48279
18.127211570739746	48	9.238532	0.8448341	12.0	8.0	9.238532110091743	0.844834086841933	1007	49286
18.46421480178833	49	9.109091	0.7668763	11.0	8.0	9.10909090909091	0.7668762439622959	1002	50288
18.8144428730011	50	9.063063	0.6881138	11.0	8.0	9.063063063063064	0.6881137460875066	1006	51294
19.149641752243042	51	9.201835	0.7009798	10.0	8.0	9.20183486238532	0.7009798713722226	1003	52297
19.496113300323486	52	8.867256	0.7584851	11.0	8.0	8.867256637168142	0.7584850384855264	1002	53299
19.84290099143982	53	9.238532	0.7886708	11.0	8.0	9.238532110091743	0.7886707266178882	1007	54306
20.20279049873352	54	9.127273	0.7274999	11.0	8.0	9.127272727272727	0.7274999644997293	1004	55310
20.552326440811157	55	9.063063	0.7138184	10.0	8.0	9.063063063063064	0.7138182987221732	1006	56316
20.908458471298218	56	9.072072	0.71925527	11.0	8.0	9.072072072072071	0.7192552668905252	1007	57323
21.264002323150635	57	9.054054	0.6823098	11.0	8.0	9.054054054054054	0.6823097740094229	1005	58328
21.603769779205322	58	9.172728	0.6586362	10.0	8.0	9.172727272727272	0.6586362067883619	1009	59337
21.948218822479248	59	9.008928	0.68784773	11.0	8.0	9.008928571428571	0.6878477784557646	1009	60346
22.298229217529297	60	9.136364	0.6938336	11.0	8.0	9.136363636363637	0.6938335237488066	1005	61351
22.651149034500122	61	9.154546	0.74083936	11.0	8.0	9.154545454545454	0.7408393720683395	1007	62358
23.010753631591797	62	9.027027	0.7408232	10.0	8.0	9.027027027027026	0.7408232510927487	1002	63360
23.356042861938477	63	9.154546	0.6351286	11.0	8.0	9.154545454545454	0.6351286718075843	1007	64367
23.712793827056885	64	9.154546	0.7408393	11.0	8.0	9.154545454545454	0.7408393720683395	1007	65374
24.058905124664307	65	9.063063	0.76263267	10.0	8.0	9.063063063063064	0.7626327003628219	1006	66380
24.40116238594055	66	9.081081	0.7726769	11.0	8.0	9.08108108108108	0.7726768159420385	1008	67388
24.754186153411865	67	9.027027	0.6638607	10.0	8.0	9.027027027027026	0.6638606640338933	1002	68390
25.114990949630737	68	9.183486	0.65195733	10.0	8.0	9.18348623853211	0.6519573579610962	1001	69391
25.455850839614868	69	8.964286	0.693446	10.0	8.0	8.964285714285714	0.6934459942481285	1004	70395
25.798998832702637	70	9.163636	0.745011	11.0	8.0	9.163636363636364	0.7450109544926502	1008	71403
26.16661024093628	71	9.072072	0.6806424	11.0	8.0	9.072072072072071	0.6806424060369047	1007	72410
26.53415060043335	72	9.1	0.75015146	10.0	8.0	9.1	0.7501514998500454	1001	73411
26.88747239112854	73	8.991072	0.70070803	11.0	8.0	8.991071428571429	0.7007080056511938	1007	74418
27.238359928131104	74	9.220183	0.75853306	11.0	8.0	9.220183486238533	0.7585330865539225	1005	75423
27.59422731399536	75	9.183486	0.79175967	11.0	8.0	9.18348623853211	0.7917595967116117	1001	76424
27.93702983856201	76	9.154546	0.66313803	10.0	8.0	9.154545454545454	0.6631380445395231	1007	77431
28.276978015899658	77	9.145454	0.7726738	11.0	8.0	9.145454545454545	0.7726737949409374	1006	78437
28.628848791122437	78	8.8938055	0.7085175	10.0	8.0	8.893805309734514	0.7085174832300211	1005	79442
28.980745315551758	79	9.109091	0.67884207	11.0	8.0	9.10909090909091	0.6788419891852533	1002	80444
29.340914964675903	80	9.127273	0.7274999	10.0	8.0	9.127272727272727	0.7274999644997293	1004	81448
29.706497192382812	81	9.145454	0.711418	10.0	8.0	9.145454545454545	0.7114180926005038	1006	82454
30.060730695724487	82	9.054054	0.6953882	11.0	8.0	9.054054054054054	0.6953881259604651	1005	83459
30.407370567321777	83	9.127273	0.7398905	10.0	8.0	9.127272727272727	0.7398905436136657	1004	84463
30.766971349716187	84	9.183486	0.6928884	11.0	8.0	9.18348623853211	0.6928883518715305	1001	85464
31.0946786403656	85	9.09009	0.70454836	11.0	8.0	9.09009009009009	0.7045482809375551	1009	86473
31.450395822525024	86	9.145454	0.7365319	11.0	8.0	9.145454545454545	0.7365319672919671	1006	87479
31.80358362197876	87	9.163636	0.7201928	10.0	8.0	9.163636363636364	0.7201928116486677	1008	88487
32.15605068206787	88	9.045045	0.7024716	11.0	8.0	9.045045045045045	0.7024716644907362	1004	89491
32.52045297622681	89	9.229358	0.712059	11.0	8.0	9.229357798165138	0.7120590059424681	1006	90497
32.88717174530029	90	9.118182	0.71008086	10.0	8.0	9.118181818181819	0.7100808940064913	1003	91500
33.248783588409424	91	9.054054	0.66897583	10.0	8.0	9.054054054054054	0.668975791558089	1005	92505
33.60868811607361	92	9.054054	0.72083336	11.0	8.0	9.054054054054054	0.7208333245368475	1005	93510
33.97148251533508	93	9.063063	0.6748945	10.0	8.0	9.063063063063064	0.6748944432550644	1006	94516
34.32505488395691	94	9.154546	0.72846496	11.0	8.0	9.154545454545454	0.7284649319114775	1007	95523
34.69909930229187	95	8.982142	0.68115115	10.0	8.0	8.982142857142858	0.681151111527166	1006	96529
35.04843807220459	96	9.109091	0.6921043	11.0	8.0	9.10909090909091	0.6921042294790646	1002	97531
35.421119689941406	97	9.099099	0.7346624	11.0	8.0	9.0990990990991	0.7346624518153194	1010	98541
35.765727281570435	98	9.0360365	0.75847083	11.0	8.0	9.036036036036036	0.7584708172918626	1003	99544
36.14039421081543	99	9.109091	0.73044765	11.0	8.0	9.10909090909091	0.7304476155127514	1002	100546
