Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
18.6181321144104	50	9.411215	0.8082896	12.0	8.0	9.411214953271028	0.8082896564650338	1007	51300
18.977384090423584	51	9.552381	0.8162744	12.0	8.0	9.552380952380952	0.8162743747510903	1003	52303
19.32858681678772	52	9.420561	0.8864228	13.0	8.0	9.42056074766355	0.8864228561778973	1008	53311
19.685741901397705	53	9.277778	0.79154485	11.0	8.0	9.277777777777779	0.791544824931945	1002	54313
20.02874445915222	54	9.429907	0.798505	13.0	8.0	9.429906542056075	0.7985050229268721	1009	55322
20.371028900146484	55	9.342592	0.8836167	12.0	8.0	9.342592592592593	0.8836166949808237	1009	56331
20.72197461128235	56	9.373832	0.8033035	12.0	8.0	9.373831775700934	0.8033035120353008	1003	57334
21.082568407058716	57	9.364486	0.7537138	11.0	8.0	9.36448598130841	0.7537138375198488	1002	58336
21.448594093322754	58	9.296296	0.7104936	11.0	8.0	9.296296296296296	0.7104935590092918	1004	59340
21.8081636428833	59	9.420561	0.80926156	11.0	8.0	9.42056074766355	0.8092616131136173	1008	60348
22.15778660774231	60	9.268518	0.7019349	11.0	8.0	9.268518518518519	0.7019349115319987	1001	61349
22.52075457572937	61	9.401869	0.8300413	13.0	8.0	9.401869158878505	0.830041245277552	1006	62355
22.885875463485718	62	9.429907	0.7867139	13.0	8.0	9.429906542056075	0.7867138506816806	1009	63364
23.24284791946411	63	9.364486	0.778118	12.0	8.0	9.36448598130841	0.7781180671588279	1002	64366
23.596468687057495	64	9.4811325	0.8820125	13.0	8.0	9.481132075471699	0.8820124081986869	1005	65371
23.96491312980652	65	9.420561	0.7976294	12.0	8.0	9.42056074766355	0.7976294689103502	1008	66379
24.327705144882202	66	9.324074	0.7914908	12.0	8.0	9.324074074074074	0.7914906670293168	1007	67386
24.703818798065186	67	9.392524	0.6802557	12.0	8.0	9.392523364485982	0.6802557153300129	1005	68391
25.064300060272217	68	9.373832	0.9224446	13.0	8.0	9.373831775700934	0.922444583204738	1003	69394
25.397796154022217	69	9.305555	0.7632573	11.0	8.0	9.305555555555555	0.7632573146685603	1005	70399
25.736725091934204	70	9.247706	0.7799784	12.0	8.0	9.247706422018348	0.7799783965810013	1008	71407
26.099166870117188	71	9.392524	0.7824835	12.0	8.0	9.392523364485982	0.7824835771564291	1005	72412
26.44693922996521	72	9.268518	0.71500427	11.0	8.0	9.268518518518519	0.7150042926765918	1001	73413
26.79870080947876	73	9.411215	0.8422629	12.0	8.0	9.411214953271028	0.842262984526509	1007	74420
27.161341667175293	74	9.247706	0.74385506	11.0	8.0	9.247706422018348	0.7438551119495225	1008	75428
27.52312397956848	75	9.392524	0.77044713	11.0	8.0	9.392523364485982	0.7704472465616804	1005	76433
27.89162802696228	76	9.351851	0.82005894	12.0	8.0	9.351851851851851	0.8200588824253529	1010	77443
28.254387617111206	77	9.163636	0.745011	11.0	8.0	9.163636363636364	0.7450109544926501	1008	78451
28.62532925605774	78	9.4811325	0.6899704	11.0	8.0	9.481132075471699	0.6899703586123225	1005	79456
28.981714010238647	79	9.439252	0.71273553	11.0	8.0	9.439252336448599	0.7127355500911259	1010	80466
29.33665418624878	80	9.383178	0.66480076	10.0	8.0	9.383177570093459	0.6648007193935979	1004	81470
29.68401598930359	81	9.145454	0.807199	11.0	8.0	9.145454545454545	0.8071990138335677	1006	82476
30.038623332977295	82	9.333333	0.78173596	11.0	8.0	9.333333333333334	0.7817359599705717	1008	83484
30.370203018188477	83	9.401869	0.77169335	12.0	8.0	9.401869158878505	0.771693284237122	1006	84490
30.727407217025757	84	9.342592	0.75965446	11.0	8.0	9.342592592592593	0.7596543687395804	1009	85499
31.08511447906494	85	9.383178	0.7057158	11.0	8.0	9.383177570093459	0.7057157805103874	1004	86503
31.444652557373047	86	9.296296	0.7729125	11.0	8.0	9.296296296296296	0.7729124723966373	1004	87507
31.798482179641724	87	9.154546	0.7883973	11.0	8.0	9.154545454545454	0.7883972653008661	1007	88514
32.15580081939697	88	9.277778	0.6502611	10.0	8.0	9.277777777777779	0.6502611061510901	1002	89516
32.50621819496155	89	9.277778	0.73071927	11.0	8.0	9.277777777777779	0.7307192465536613	1002	90518
32.86363911628723	90	9.364486	0.84712297	13.0	8.0	9.36448598130841	0.8471229303644605	1002	91520
33.21963047981262	91	9.277778	0.70492095	11.0	8.0	9.277777777777779	0.7049209744694177	1002	92522
33.57510304450989	92	9.383178	0.7057158	11.0	8.0	9.383177570093459	0.7057157805103874	1004	93526
33.95834255218506	93	9.45283	0.88095224	12.0	8.0	9.452830188679245	0.8809522664097172	1002	94528
34.299099922180176	94	9.268518	0.71500427	10.0	8.0	9.268518518518519	0.7150042926765919	1001	95529
34.7353777885437	95	9.333333	0.69388866	11.0	8.0	9.333333333333334	0.693888666488711	1008	96537
35.10455846786499	96	9.268518	0.7650524	11.0	8.0	9.268518518518519	0.7650524247527273	1001	97538
35.47011613845825	97	9.305555	0.71308327	11.0	8.0	9.305555555555555	0.7130832029440798	1005	98543
35.83880925178528	98	9.35514	0.7394408	11.0	8.0	9.355140186915888	0.7394407642935508	1001	99544
36.206313610076904	99	9.490566	0.6622615	11.0	8.0	9.49056603773585	0.6622614631994054	1006	100550
